Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Índice Nacional de Precios al Consumidor, ciudades que lo componen por mayor variación ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Título," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, 7. Area Metropolitana de la Cd. de México, Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Acapulco, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Aguascalientes, Ags., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Atlacomulco, Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Campeche, Camp., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cancún, Q. Roo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Acuña, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Jiménez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Juárez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chetumal, Q.R., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chihuahua, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Coatzacoalcos, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Colima, Col., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Córdoba, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cortazar, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cuernavaca, Mor., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Culiacán, Sin., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Durango, Dgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Esperanza, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Fresnillo, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Guadalajara, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Hermosillo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Huatabampo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Iguala, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Izúcar de Matamoros, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Jacona, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, La Paz, B.C.S., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, León, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Matamoros, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mérida, Yuc., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mexicali, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monclova, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monterrey, N.L., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Morelia, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Oaxaca, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Pachuca, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Puebla, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Querétaro, Qro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Saltillo, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Andrés Tuxtla, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Luis Potosí, S.L.P., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tampico, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tapachula, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tehuantepec, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepatitlán, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepic, Nay., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tijuana, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tlaxcala, Tlax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Toluca, Edo. de Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Torreón, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tulancingo, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tuxtla Gutiérrez, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Veracruz,Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Villahermosa, Tab., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Zacatecas, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"
abr-16,89.62527796,88.92074199,90.08585196,88.46455285,N/E,88.81026226,N/E,86.23696264,89.97134014,91.45788046,91.69670846,89.61253341,N/E,90.03586547,89.74145059,88.2066688,89.66226183,96.61831806,88.58585859,N/E,88.73950453,90.48367383,92.72985208,97.53343917,89.02259226,N/E,88.54968503,93.60699812,88.91433807,89.72912406,88.65477018,96.19081814,89.19507055,90.26074458,89.65626533,90.00120531,N/E,89.77406343,87.79677527,N/E,91.33803938,89.49713416,89.77100911,90.19564382,91.5923626,86.94711754,89.32022149,87.46793751,89.80918602,88.66397957,88.3786123,88.43890024,N/E,90.21422581,90.63241137,N/E
may-16,89.22561452,88.9456705,90.08356461,88.49422847,N/E,89.07673746,N/E,86.7525444,89.47686194,89.88385193,92.0039185,89.63903591,N/E,89.71706129,89.98949713,88.19066601,89.73410475,89.39459486,88.44342708,N/E,88.62814678,90.53985317,89.91009946,89.11538202,89.07896449,N/E,88.52419619,90.48544305,88.87739571,87.77649797,88.96527757,88.0722341,89.18285383,90.24980862,89.66305701,90.08331701,N/E,89.92587852,88.03739405,N/E,91.34031406,89.38145561,89.62294453,90.43945976,91.5188963,86.82243699,89.44501319,87.42858808,89.84250628,88.71860743,88.10517689,88.58156791,N/E,90.41930319,90.79255412,N/E
jun-16,89.32402789,88.96106753,90.170484,88.61293096,N/E,89.2469855,N/E,87.59608032,89.13370782,90.08219222,91.98824451,89.41111439,N/E,89.91330632,90.12655588,88.32450755,89.80365482,89.40928718,88.4579609,N/E,88.95776572,90.55200006,89.91328743,89.2732892,88.98284261,N/E,88.57954339,90.59647398,88.82198218,88.34144316,89.07029102,88.75197885,89.36534115,90.31386211,89.66607554,90.20610791,N/E,89.93332043,88.06211018,N/E,91.46390471,89.34563258,89.62999522,90.58870467,92.0996667,87.12759435,89.80369593,87.94596013,89.85805573,88.81531352,88.36099601,88.48048177,N/E,90.45589693,90.57216719,N/E
jul-16,89.55691448,89.3811863,90.28561408,88.700436,N/E,89.64299725,N/E,87.14672006,88.68584967,90.17501547,92.03840125,89.67765385,N/E,90.15466514,90.24201298,88.6889348,89.89078347,89.57824884,88.94048398,N/E,88.9882035,90.69548515,90.23527161,89.50972776,88.76313545,N/E,88.91162655,90.88832668,89.01629897,88.24741622,88.96603306,89.30768854,89.26226254,90.50524145,89.89321964,90.25808687,N/E,89.90504115,88.35434204,N/E,91.60796743,89.41056182,89.78041004,90.62342997,92.01614712,88.2352536,89.97182846,88.18424274,89.60704316,88.95409783,88.53103147,88.66903251,N/E,90.53670809,91.00150229,N/E
ago-16,89.80933349,89.63633697,90.50215011,89.21633529,N/E,89.9213158,N/E,87.52039859,88.79819634,90.13693414,92.59717868,90.06989089,N/E,90.38324173,90.58019054,89.06063604,90.03217646,90.02146711,89.04149408,N/E,89.24358394,90.86326402,90.78360112,89.48439506,88.81733952,N/E,89.04780978,91.27693491,89.42414257,88.59061454,89.02042852,88.0763142,89.77994625,90.99189177,90.09395163,90.23548732,N/E,90.3872773,88.89373519,N/E,91.74520612,89.78595737,90.1956176,91.21671543,92.10044002,88.70848861,90.29240116,87.81698146,89.99651988,89.24421609,88.91705793,88.65899559,N/E,90.68460776,91.24019126,N/E
sep-16,90.35774385,90.21555833,91.24553966,89.90496192,N/E,90.42761867,N/E,88.41123558,89.26363254,90.62009108,92.73275862,90.45758464,N/E,90.83212403,90.89825623,89.6149146,90.70321994,90.43203578,89.22316692,N/E,89.8389767,91.34382521,91.13746493,90.10335743,89.64340951,N/E,89.83286604,91.55609837,89.95463479,89.40394756,89.73663534,88.42557081,90.32282695,91.63477011,90.85084707,90.93833336,N/E,91.17537619,89.27320045,N/E,92.28582044,90.51435907,90.76123998,91.76862606,92.7492634,89.07081993,90.65855645,88.17185496,90.62442152,89.62587294,89.35286954,89.23110012,N/E,91.08408935,91.70765559,N/E
oct-16,90.90615422,90.38272601,91.67708683,90.01377253,N/E,91.74296987,N/E,94.46656208,89.54106003,91.04691938,93.81504702,90.74002559,N/E,90.96069836,91.13736415,89.43961128,90.94549874,90.56181793,89.72676404,N/E,89.85605155,91.53513866,91.45068222,90.73836385,90.84384892,N/E,89.77023632,91.79164254,90.09797113,89.72363916,91.2272219,89.37949831,91.9201637,92.83460138,90.99950949,91.28109322,N/E,91.33612157,89.53199285,N/E,92.58531925,90.79571915,92.25442039,91.89866123,93.54501937,89.57023097,90.91038162,88.9603008,90.64219232,90.01269729,90.41137859,89.62540775,N/E,92.6820157,92.96515751,N/E
nov-16,91.61683394,90.61954689,92.0666992,90.34857443,N/E,91.91913958,N/E,95.22653275,90.31067293,92.79548736,94.07601881,91.55175939,N/E,91.70282036,91.19397537,89.66946958,91.18319181,97.99449854,89.73257757,N/E,89.77587397,91.72037868,94.58126116,99.32783895,91.24784991,N/E,90.15329716,94.6681365,90.52871899,92.26079939,91.7069596,98.11254549,91.76287337,93.10800044,91.28023243,91.49126904,N/E,91.83845089,89.86784141,N/E,92.62702162,90.83975163,92.47925921,92.22448799,93.85125782,89.47517066,91.34005365,89.21607205,90.91763974,89.98464514,90.72847175,89.89210309,N/E,92.95875581,93.20079614,N/E
dic-16,92.0390348,91.05212992,92.75595474,91.18557917,N/E,92.34846074,N/E,95.65381917,90.87775612,93.62058296,94.77272727,91.85237349,N/E,92.21486199,91.70347638,89.88623469,91.49654925,98.34793042,89.87718916,N/E,89.99784708,92.11894838,94.91998215,99.30926164,91.60487403,N/E,90.22102465,95.05595165,90.94395106,92.62593733,92.1360793,98.63398234,92.2775029,93.45951351,91.32626495,91.97791271,N/E,92.14580202,90.25675695,N/E,92.99703534,91.23231238,92.79105659,92.69512664,93.93400407,90.0469102,91.80260493,90.09487583,91.29008611,90.55823773,90.87935907,90.1889092,N/E,93.42151407,93.57064965,N/E
ene-17,93.60388244,92.20837305,93.54356644,93.29711386,N/E,93.79630932,N/E,99.09576103,93.16290267,96.12681085,96.02037618,93.5879088,N/E,93.55850132,92.97722888,91.47705781,93.25517231,99.94204697,91.73606569,N/E,91.60362581,93.66539884,96.51077531,100.7422482,92.91588974,N/E,92.73203947,96.95775273,93.35998109,95.91217884,93.73016832,101.2534069,94.52003543,95.11709291,93.3962193,93.50790231,N/E,93.08125084,91.73318213,N/E,94.10480184,92.81748164,94.2544674,93.60241747,94.67408032,91.81792507,93.00195034,92.42377871,92.29709818,92.8828749,93.67958272,91.31734595,N/E,94.50865289,94.99592017,N/E
feb-17,94.14478034,92.81105653,93.875995,93.74529185,N/E,94.38107434,N/E,99.97556111,93.90805915,95.9459245,96.32523511,94.44583267,N/E,94.04948984,93.5582388,92.27283308,93.93233008,100.6227911,92.51144539,N/E,92.3014677,94.24465347,96.70205305,100.8537121,93.08356099,N/E,93.08232895,97.73972766,93.79220664,96.87125361,94.23937022,101.907039,95.20340847,95.72169539,93.7312757,93.892848,N/E,93.55678926,92.47466597,N/E,94.11693344,93.06749657,94.79815428,93.56399799,94.7893064,92.66382404,93.35091875,92.80415646,92.84280986,93.28889283,94.43938083,92.005592,N/E,94.70381947,95.42449269,N/E
mar-17,94.72248933,93.57944131,94.5766873,94.02378615,N/E,94.79337069,N/E,100.0922371,94.08689671,96.04668137,96.84247649,94.87517321,N/E,94.61942751,94.15340152,92.90203381,94.59420212,101.1435521,93.2599375,N/E,93.22054031,94.85958959,97.1539467,101.3949875,94.27894136,N/E,93.77271238,98.27981379,94.28575651,95.77975757,94.7410172,102.192646,95.5867082,96.08101986,94.31837905,94.59192744,N/E,94.25632935,93.12528169,N/E,94.69621722,93.70484805,95.13815444,93.77087212,95.16746448,93.51385607,93.97039373,93.24501574,93.80169267,93.89791971,94.88744725,92.78058573,N/E,95.21308226,95.95525154,N/E
abr-17,94.83893263,94.06188137,94.83058343,94.61197221,N/E,94.15901167,N/E,93.8508597,94.4636784,96.44336195,96.20768025,95.28104011,N/E,95.0487605,94.57798568,93.61997731,95.226267,101.2227274,93.93939394,N/E,93.82706884,95.12758026,97.62098317,102.0857259,93.93492621,N/E,94.30943451,98.71442054,94.54509184,96.1488133,93.8918437,102.5215021,94.28715411,95.26629068,94.7787043,94.86010878,N/E,94.83754298,93.41387883,N/E,95.55149484,94.43026449,94.62423715,94.22303987,95.54175592,94.0628638,94.21848262,93.83234231,94.29557285,94.2714562,94.17973208,93.38710256,N/E,94.4636731,95.48092395,N/E
may-17,94.72549432,94.54872058,95.27661716,94.83644166,N/E,94.57352865,N/E,94.50361459,93.99671367,95.17239738,95.93181818,94.4844506,N/E,94.72845252,95.01523289,93.97494835,95.40893145,94.12470513,94.40738318,N/E,94.29105946,95.17085355,94.81079444,94.25538742,94.19221485,N/E,94.53009504,95.84665044,94.84654146,94.49237206,94.18497477,94.49757642,94.63533077,95.53500289,95.30241859,95.43865729,N/E,95.47010582,93.64213954,N/E,95.73498525,95.06612335,94.85847689,94.44099654,95.68482186,94.37077653,94.52635197,93.9591349,95.0760072,94.30172299,94.67911551,93.77997634,N/E,95.01639094,95.61513883,N/E
jun-17,94.96363964,94.74228316,95.29491598,95.01601723,N/E,95.1272049,N/E,94.59190994,94.14421644,95.66666138,95.88087774,94.72448756,N/E,95.12996534,95.28562596,94.53068172,95.69018886,94.31162407,94.46261173,N/E,94.51674449,95.56334981,95.07539531,94.57880159,94.10621106,N/E,94.87528675,95.90851052,95.14429684,94.73919278,94.61182799,94.99698073,94.71321239,95.8076208,95.39297438,95.73094481,N/E,95.68964234,93.70901848,N/E,96.05798904,95.19150397,95.13972126,94.72692615,95.8356211,94.63391449,94.77294635,94.29870584,95.24334891,94.60291447,94.98931534,93.76850557,N/E,95.32743768,96.05362495,N/E
jul-17,95.32273574,95.10008065,95.59303425,95.63159617,N/E,95.56244772,N/E,94.82920369,94.9230005,95.87214192,96.28291536,95.03873151,N/E,95.73073077,95.63721145,95.20789083,95.84992472,94.89768433,94.91679384,N/E,95.20938969,95.92775639,95.72414563,94.73586435,94.48058049,N/E,95.63339766,96.39863273,95.57726124,94.7258723,94.89589314,95.13733618,94.58417323,96.23177991,95.85329963,95.77463728,N/E,95.72685192,94.13718905,N/E,96.53794536,95.32658666,95.4859887,95.25445518,96.26868557,94.85847724,95.39092682,94.51075551,95.48917832,95.27247494,95.1233523,94.00365631,N/E,95.72691927,96.38001113,N/E
ago-17,95.79376765,95.50260283,95.91021379,95.84617375,N/E,95.95327802,N/E,95.40627685,95.62000841,96.67978357,97.65438871,95.6710055,N/E,96.00066167,96.08265238,95.77817219,96.28938941,95.91716797,95.39786353,N/E,95.45808866,96.29671806,96.19357307,95.732284,95.30665048,N/E,96.20798893,96.79834405,95.99249331,95.29943662,95.27137288,95.39111844,95.47217641,96.52392632,96.32494435,96.1610896,N/E,96.36164734,94.77980838,N/E,96.79953293,95.73705893,95.97405344,96.48387859,97.44646627,94.85503303,95.47760848,94.55739186,96.40289368,95.88371647,95.73685863,94.91629924,N/E,96.07074788,96.72546194,N/E
sep-17,96.09351524,95.70716328,96.09167709,96.21065127,N/E,96.16127671,N/E,96.11185129,96.74958921,97.02013551,98.04388715,96.29267849,N/E,96.24728377,96.10350915,96.28371498,96.38874665,96.16693739,95.78373665,N/E,96.14776431,96.57989235,96.85507524,96.10636357,95.47576717,N/E,96.75563485,97.23215773,96.32275797,95.77975757,95.56223747,95.5845152,96.0822491,96.97073849,96.58604686,96.30874,N/E,96.81113906,95.04877801,N/E,96.83668595,96.21395307,96.51225646,96.72178385,97.55627905,95.16087924,95.56802642,94.77891454,95.9341888,96.18638437,95.92680816,95.51851454,N/E,96.29031028,96.78341836,N/E
oct-17,96.69826913,96.13168121,96.77407057,96.23271775,N/E,97.48254958,N/E,101.7044156,96.6525278,97.31526586,99.51959248,96.50469852,N/E,96.28337481,96.22418044,96.76743577,96.47969673,96.51547183,96.07150643,N/E,96.39794805,96.7674099,97.03041316,96.82496791,96.41313618,N/E,96.98794742,97.40822105,96.45648929,96.13235859,96.79973407,95.91010723,97.99416651,98.28149167,96.80715391,96.71176533,N/E,96.73299894,95.25232259,N/E,97.21883127,96.46322168,97.93649674,96.69814109,98.36363496,95.21460898,95.84600554,95.56007345,96.37475658,96.31852475,97.14922527,96.06552676,N/E,97.65495159,98.09353862,N/E
nov-17,97.69517399,96.82234768,97.66766294,96.76383531,N/E,97.83044775,N/E,102.1269719,97.59715694,99.26217413,99.91144201,97.75637385,N/E,96.98564629,96.91170884,97.26279496,97.13010448,104.0640585,96.58963738,N/E,97.06906408,97.20469781,100.1251275,105.6855029,97.17994305,N/E,97.30255253,100.6638063,97.01949079,98.66481747,97.22885377,104.3754998,98.27286055,98.39085129,97.20031695,97.05301855,N/E,97.51588849,95.83751327,N/E,97.94141955,96.82592991,98.06967653,97.39116943,98.78045951,95.63962499,96.46697503,96.43814854,97.38547089,96.64703016,97.59805761,96.55948668,N/E,98.3708165,98.67920356,N/E
dic-17,98.27288299,97.50934819,98.2372137,97.54301063,N/E,98.48257178,N/E,102.4951319,98.04042952,99.97937261,100.1778997,97.97142273,N/E,97.67363174,97.82195771,97.54138904,97.74764791,104.3693322,96.95080299,N/E,97.61768658,97.78698917,100.5116679,105.8028778,97.36351416,N/E,97.85820923,100.8961782,97.38891434,99.20155458,98.10069203,104.7712696,98.44313115,98.68065428,97.9956986,97.81688337,N/E,98.30101061,96.4866751,N/E,98.41834298,97.2378948,98.54285647,97.95711795,99.3875231,96.39666325,96.87273488,97.08741401,98.11037148,97.37933886,98.39998162,96.9315697,N/E,99.32530304,99.16725767,N/E
ene-18,98.7949997,97.98005719,98.52846991,98.02542973,N/E,99.17910834,N/E,103.2755997,98.76647942,100.3038573,100.9420063,98.39621999,N/E,98.15634939,98.61376993,98.43390846,98.29181984,105.3292304,97.68258121,N/E,98.00001485,98.14000805,101.3413351,106.638857,97.69957938,N/E,98.5340276,101.2538563,98.2275058,99.95768788,98.502614,105.0258678,99.38763667,99.11887391,98.42583858,98.45268407,N/E,98.45952342,97.0333377,N/E,98.6450522,98.17302526,98.94474606,98.76688241,99.18104415,97.51327745,97.38684681,96.97082313,98.57389321,97.99722431,99.19348044,98.53389253,N/E,99.74003202,99.61336963,N/E
feb-18,99.17137448,98.35911724,98.66723596,98.63187771,N/E,99.52626631,N/E,103.5625596,99.71187283,100.6188217,101.1653605,99.0035059,N/E,98.48568013,98.76200195,98.71613954,98.35907705,105.5953246,98.13094979,N/E,98.44544584,98.50365545,101.5150791,106.6743228,97.91639565,N/E,98.50999527,101.5258821,98.51196193,100.5939368,98.87733825,105.6109543,99.94502474,99.42586199,98.51865827,98.44665753,N/E,98.58454761,97.75592097,N/E,98.49416546,98.80067467,99.49705046,98.54892573,99.40917633,98.90542877,97.76570545,97.90646496,98.58574041,98.48592225,99.60018689,98.98483708,N/E,99.74079439,99.66217504,N/E
mar-18,99.49215698,98.72644622,99.20857605,98.89134918,N/E,99.88822846,N/E,103.7241716,99.80205587,100.9948749,101.0117555,99.46086338,N/E,98.68192516,99.0867716,98.14513079,98.66708448,106.0042608,98.50374246,N/E,98.73571837,98.87185794,101.7788829,106.8752955,98.28353786,N/E,98.66365656,101.7479439,98.62869978,101.0131403,99.39485056,106.0752697,100.0939161,99.8172132,98.68467721,98.76455788,N/E,98.66045515,98.13902095,N/E,99.07420747,99.08875157,99.74539159,99.14073352,99.37514983,99.14996797,98.48456543,98.31088959,98.62646517,98.90301339,99.79090234,98.86582787,N/E,100.3514523,100.2211495,N/E
